Energy [keV]	dN/dE	unc
219	0.000496502	0.000000560101
226	0.000500597	0.00000056133
233	0.000504621	0.00000056243
240	0.000508572	0.000000563402
247	0.00051245	0.00000056425
254	0.000516256	0.000000564973
261	0.000519989	0.000000565575
268	0.000523651	0.000000566058
275	0.000527241	0.000000566423
282	0.000530759	0.000000566673
289	0.000534207	0.00000056681
296	0.000537583	0.000000566836
303	0.000540888	0.000000566754
310	0.000544123	0.000000566564
317	0.000547289	0.000000566271
324	0.000550386	0.000000565876
331	0.000553413	0.000000565381
338	0.000556372	0.000000564788
345	0.000559263	0.0000005641
352	0.000562088	0.000000563318
359	0.000564845	0.000000562447
366	0.000567536	0.000000561486
373	0.000570162	0.000000560438
380	0.000572722	0.000000559307
387	0.000575218	0.000000558094
394	0.00057765	0.000000556799
401	0.00058002	0.000000555428
408	0.000582326	0.00000055398
415	0.000584571	0.000000552458
422	0.000586754	0.000000550864
429	0.000588877	0.000000549201
436	0.00059094	0.00000054747
443	0.000592943	0.000000545673
450	0.000594888	0.000000543813
457	0.000596776	0.00000054189
464	0.000598606	0.000000539907
471	0.000600381	0.000000537867
478	0.000602099	0.000000535769
485	0.000603764	0.000000533617
492	0.000605374	0.000000531412
499	0.00060693	0.000000529154
506	0.000608434	0.000000526848
513	0.000609886	0.000000524493
520	0.000611287	0.000000522092
527	0.000612636	0.000000519646
534	0.000613935	0.000000517156
541	0.000615184	0.000000514624
548	0.000616382	0.000000512051
555	0.000617531	0.000000509439
562	0.000618633	0.000000506788
569	0.000619686	0.000000504101
576	0.000620693	0.000000501378
583	0.000621651	0.00000049862
590	0.000622565	0.000000495828
597	0.000623433	0.000000493004
604	0.000624257	0.000000490149
611	0.000625036	0.000000487264
618	0.000625772	0.000000484348
625	0.000626465	0.000000481404
632	0.000627116	0.000000478432
639	0.000627724	0.000000475433
646	0.000628291	0.000000472407
653	0.000628817	0.000000469355
660	0.000629304	0.000000466278
667	0.000629751	0.000000463176
674	0.000630157	0.00000046005
681	0.000630527	0.0000004569
688	0.000630858	0.000000453727
695	0.000631151	0.000000450531
702	0.000631406	0.000000447311
709	0.000631626	0.000000444069
716	0.000631809	0.000000440806
723	0.000631957	0.00000043752
730	0.000632068	0.00000043421
737	0.000632146	0.00000043088
744	0.000632189	0.000000427527
751	0.000632197	0.000000424153
758	0.000632172	0.000000420755
765	0.000632114	0.000000417335
772	0.000632023	0.000000413893
779	0.000631899	0.000000410427
786	0.000631743	0.000000406938
793	0.000631556	0.000000403425
800	0.000631337	0.000000399889
807	0.000631086	0.000000396328
814	0.000630806	0.000000392742
821	0.000630494	0.000000389129
828	0.000630152	0.000000385491
835	0.00062978	0.000000381827
842	0.000629378	0.000000378134
849	0.000628947	0.000000374413
856	0.000628487	0.000000370663
863	0.000627997	0.000000366884
870	0.000627479	0.000000363073
877	0.000626932	0.000000359232
884	0.000626356	0.000000355358
891	0.000625752	0.000000351449
898	0.00062512	0.000000347507
905	0.00062446	0.000000343529
912	0.000623772	0.000000339515
919	0.000623056	0.000000335463
926	0.000622312	0.000000331372
933	0.00062154	0.000000327241
940	0.000620742	0.000000323076
947	0.000619915	0.000000318874
954	0.000619062	0.000000314628
961	0.000618181	0.000000310338
968	0.000617273	0.000000306002
975	0.000616337	0.000000301618
982	0.000615374	0.000000297184
989	0.000614384	0.000000292701
996	0.000613368	0.000000288166
1003	0.000612323	0.000000283579
1010	0.00061125	0.000000278937
1017	0.000610151	0.000000274239
1024	0.000609024	0.000000269484
1031	0.000607869	0.000000264669
1038	0.000606687	0.000000259794
1045	0.000605477	0.000000254857
1052	0.00060424	0.000000249856
1059	0.000602975	0.000000244792
1066	0.00060168	0.00000023966
1073	0.000600358	0.00000023446
1080	0.000599008	0.00000022919
1087	0.00059763	0.000000223849
1094	0.000596222	0.000000218436
1101	0.000594787	0.000000212949
1108	0.000593321	0.000000207386
1115	0.000591827	0.000000201745
1122	0.000590304	0.000000196026
1129	0.00058875	0.000000190226
1136	0.000587167	0.000000184345
1143	0.000585554	0.000000178379
1150	0.000583911	0.00000017233
1157	0.000582238	0.000000166195
1164	0.000580533	0.000000159972
1171	0.000578798	0.000000153659
1178	0.000577031	0.000000147258
1185	0.000575233	0.000000140764
1192	0.000573404	0.000000134178
1199	0.000571542	0.000000127498
1206	0.000569649	0.000000120722
1213	0.000567722	0.000000113851
1220	0.000565763	0.000000106884
1227	0.00056377	0.0000000998186
1234	0.000561745	0.0000000926553
1241	0.000559686	0.0000000853939
1248	0.000557593	0.0000000780343
1255	0.000555466	0.0000000705774
1262	0.000553304	0.0000000630251
1269	0.000551107	0.0000000553804
1276	0.000548875	0.00000004765
1283	0.000546608	0.0000000398461
1290	0.000544304	0.0000000319943
1297	0.000541966	0.000000024156
1304	0.00053959	0.0000000165125
1311	0.000537178	0.00000000989843
1318	0.00053473	0.00000000767231
1325	0.000532244	0.0000000140899
1332	0.00052972	0.000000021976
1339	0.000527159	0.000000030436
1346	0.000524559	0.0000000391758
1353	0.000521923	0.0000000481059
1360	0.000519246	0.0000000571908
1367	0.000516531	0.0000000664137
1374	0.000513777	0.0000000757655
1381	0.000510983	0.0000000852409
1388	0.00050815	0.0000000948362
1395	0.000505277	0.000000104549
1402	0.000502364	0.000000114376
1409	0.00049941	0.000000124318
1416	0.000496415	0.000000134372
1423	0.000493381	0.000000144537
1430	0.000490305	0.000000154812
1437	0.000487187	0.000000165194
1444	0.000484028	0.000000175683
1451	0.000480828	0.000000186277
1458	0.000477587	0.000000196974
1465	0.000474304	0.000000207773
1472	0.000470977	0.000000218671
1479	0.000467609	0.000000229668
1486	0.000464199	0.00000024076
1493	0.000460747	0.000000251946
1500	0.000457252	0.000000263222
1507	0.000453715	0.000000274588
1514	0.000450136	0.000000286039
1521	0.000446513	0.000000297574
1528	0.000442849	0.000000309188
1535	0.000439141	0.00000032088
1542	0.000435391	0.000000332646
1549	0.000431599	0.000000344482
1556	0.000427764	0.000000356386
1563	0.000423887	0.000000368351
1570	0.000419968	0.000000380376
1577	0.000416007	0.000000392457
1584	0.000412004	0.000000404587
1591	0.000407959	0.000000416764
1598	0.000403872	0.000000428982
1605	0.000399746	0.000000441237
1612	0.000395577	0.000000453523
1619	0.000391367	0.000000465835
1626	0.000387117	0.000000478169
1633	0.000382827	0.000000490517
1640	0.000378497	0.000000502874
1647	0.000374128	0.000000515233
1654	0.00036972	0.000000527589
1661	0.000365274	0.000000539935
1668	0.000360789	0.000000552263
1675	0.000356267	0.000000564568
1682	0.000351708	0.000000576842
1689	0.000347112	0.000000589077
1696	0.000342481	0.000000601265
1703	0.000337815	0.000000613398
1710	0.000333116	0.000000625468
1717	0.000328381	0.000000637467
1724	0.000323614	0.000000649386
1731	0.000318816	0.000000661215
1738	0.000313985	0.000000672945
1745	0.000309124	0.000000684567
1752	0.000304234	0.000000696071
1759	0.000299316	0.000000707446
1766	0.00029437	0.000000718683
1773	0.000289398	0.00000072977
1780	0.0002844	0.000000740696
1787	0.000279378	0.00000075145
1794	0.000274334	0.000000762021
1801	0.000269267	0.000000772396
1808	0.000264181	0.000000782564
1815	0.000259074	0.000000792511
1822	0.00025395	0.000000802224
1829	0.000248811	0.000000811692
1836	0.000243656	0.000000820899
1843	0.000238488	0.000000829833
1850	0.000233308	0.000000838477
1857	0.000228119	0.00000084682
1864	0.000222921	0.000000854846
1871	0.000217716	0.000000862538
1878	0.000212506	0.000000869883
1885	0.000207295	0.000000876863
1892	0.000202082	0.000000883461
1899	0.000196869	0.000000889663
1906	0.00019166	0.000000895451
1913	0.000186456	0.000000900807
1920	0.000181259	0.000000905713
1927	0.000176072	0.000000910151
1934	0.000170897	0.000000914103
1941	0.000165735	0.00000091755
1948	0.000160591	0.000000920471
1955	0.000155466	0.000000922849
1962	0.000150362	0.000000924661
1969	0.000145284	0.000000925889
1976	0.000140232	0.00000092651
1983	0.000135209	0.000000926503
1990	0.000130219	0.000000925846
1997	0.000125266	0.000000924518
2004	0.00012035	0.000000922494
2011	0.000115476	0.000000919753
2018	0.000110648	0.00000091627
2025	0.000105867	0.000000912021
2032	0.000101137	0.000000906999
2039	0.0000964628	0.000000901266
2046	0.0000918462	0.000000894768
2053	0.0000872914	0.000000887403
2060	0.0000828019	0.000000879152
2067	0.0000783816	0.00000086999
2074	0.0000740341	0.000000859887
2081	0.0000697633	0.000000848817
2088	0.0000655732	0.000000836754
2095	0.0000614678	0.000000823665
2102	0.0000574514	0.000000809523
2109	0.0000535281	0.000000794299
2116	0.0000497023	0.000000777962
2123	0.0000459784	0.000000760481
2130	0.0000423608	0.000000741825
2137	0.0000388542	0.000000721961
2144	0.0000354634	0.000000700859
2151	0.0000321929	0.000000678485
2158	0.0000290479	0.000000654805
2165	0.0000260333	0.000000629785
2172	0.0000231541	0.000000603392
2179	0.0000204156	0.00000057559
2186	0.000017823	0.000000546343
2193	0.0000153818	0.000000515614
2200	0.0000130975	0.000000483369
2207	0.0000109756	0.000000449567
2214	0.00000902196	0.000000414172
2221	0.00000724231	0.000000377146
2228	0.00000564262	0.000000338449
2235	0.00000422893	0.000000298042
2242	0.0000030074	0.000000255882
2249	0.0000019843	0.000000211931
2256	0.00000116601	0.000000166146
2263	0.000000559047	0.000000118485
2270	0.00000017001	0.0000000689053
2277	0.00000000542812	0.0000000143958
2278.5	0	0
