Energy [keV]	dN/dE	unc
216	0.0000679795	0.0000000100706
219	0.0000679299	0.0000000100073
222	0.0000678786	0.00000000994414
225	0.0000678257	0.00000000988099
228	0.0000677712	0.00000000981788
231	0.0000677152	0.00000000975482
234	0.0000676575	0.00000000969181
237	0.0000675983	0.00000000962885
240	0.0000675376	0.00000000956595
243	0.0000674754	0.0000000095031
246	0.0000674117	0.00000000944032
249	0.0000673465	0.0000000093776
252	0.0000672799	0.00000000931495
255	0.0000672118	0.00000000925236
258	0.0000671423	0.00000000918985
261	0.0000670714	0.0000000091274
264	0.0000669991	0.00000000906502
267	0.0000669254	0.00000000900271
270	0.0000668504	0.00000000894047
273	0.0000667741	0.00000000887831
276	0.0000666964	0.00000000881621
279	0.0000666174	0.00000000875419
282	0.0000665372	0.00000000869223
285	0.0000664557	0.00000000863035
288	0.0000663729	0.00000000856853
291	0.0000662889	0.00000000850677
294	0.0000662036	0.00000000844508
297	0.0000661172	0.00000000838345
300	0.0000660295	0.00000000832188
303	0.0000659407	0.00000000826037
306	0.0000658507	0.0000000081989
309	0.0000657596	0.00000000813749
312	0.0000656673	0.00000000807613
315	0.0000655739	0.00000000801481
318	0.0000654793	0.00000000795352
321	0.0000653837	0.00000000789228
324	0.000065287	0.00000000783106
327	0.0000651892	0.00000000776987
330	0.0000650903	0.00000000770869
333	0.0000649904	0.00000000764754
336	0.0000648894	0.00000000758639
339	0.0000647874	0.00000000752524
342	0.0000646843	0.0000000074641
345	0.0000645803	0.00000000740294
348	0.0000644752	0.00000000734177
351	0.0000643691	0.00000000728058
354	0.000064262	0.00000000721936
357	0.000064154	0.0000000071581
360	0.000064045	0.0000000070968
363	0.000063935	0.00000000703544
366	0.000063824	0.00000000697403
369	0.0000637121	0.00000000691255
372	0.0000635993	0.000000006851
375	0.0000634855	0.00000000678936
378	0.0000633707	0.00000000672763
381	0.0000632551	0.0000000066658
384	0.0000631385	0.00000000660385
387	0.0000630209	0.00000000654179
390	0.0000629025	0.0000000064796
393	0.0000627831	0.00000000641726
396	0.0000626629	0.00000000635478
399	0.0000625417	0.00000000629214
402	0.0000624196	0.00000000622933
405	0.0000622966	0.00000000616633
408	0.0000621727	0.00000000610315
411	0.0000620479	0.00000000603977
414	0.0000619222	0.00000000597617
417	0.0000617956	0.00000000591235
420	0.0000616681	0.0000000058483
423	0.0000615397	0.000000005784
426	0.0000614104	0.00000000571944
429	0.0000612802	0.00000000565462
432	0.0000611491	0.00000000558951
435	0.0000610171	0.00000000552412
438	0.0000608842	0.00000000545841
441	0.0000607504	0.00000000539239
444	0.0000606156	0.00000000532608
447	0.00006048	0.00000000525942
450	0.0000603434	0.00000000519242
453	0.000060206	0.00000000512505
456	0.0000600676	0.0000000050573
459	0.0000599282	0.00000000498917
462	0.000059788	0.00000000492063
465	0.0000596468	0.00000000485167
468	0.0000595046	0.00000000478229
471	0.0000593616	0.00000000471247
474	0.0000592175	0.00000000464219
477	0.0000590725	0.00000000457145
480	0.0000589266	0.00000000450023
483	0.0000587797	0.00000000442851
486	0.0000586318	0.00000000435629
489	0.0000584829	0.00000000428356
492	0.000058333	0.00000000421029
495	0.0000581821	0.00000000413648
498	0.0000580303	0.00000000406211
501	0.0000578774	0.00000000398718
504	0.0000577235	0.00000000391166
507	0.0000575685	0.00000000383555
510	0.0000574125	0.00000000375883
513	0.0000572555	0.00000000368148
516	0.0000570974	0.00000000360351
519	0.0000569382	0.00000000352489
522	0.000056778	0.00000000344561
525	0.0000566166	0.00000000336567
528	0.0000564542	0.00000000328504
531	0.0000562907	0.00000000320371
534	0.000056126	0.00000000312168
537	0.0000559602	0.00000000303893
540	0.0000557933	0.00000000295544
543	0.0000556252	0.00000000287122
546	0.000055456	0.00000000278624
549	0.0000552856	0.0000000027005
552	0.000055114	0.00000000261398
555	0.0000549412	0.00000000252667
558	0.0000547672	0.00000000243856
561	0.000054592	0.00000000234964
564	0.0000544155	0.0000000022599
567	0.0000542378	0.00000000216933
570	0.0000540589	0.00000000207792
573	0.0000538786	0.00000000198566
576	0.0000536971	0.00000000189254
579	0.0000535143	0.00000000179855
582	0.0000533302	0.00000000170368
585	0.0000531448	0.00000000160793
588	0.0000529581	0.00000000151127
591	0.00005277	0.00000000141371
594	0.0000525805	0.00000000131524
597	0.0000523897	0.00000000121585
600	0.0000521975	0.00000000111552
603	0.0000520039	0.00000000101426
606	0.0000518089	0.000000000912061
609	0.0000516124	0.000000000808909
612	0.0000514146	0.000000000704801
615	0.0000512152	0.000000000599732
618	0.0000510145	0.000000000493695
621	0.0000508122	0.000000000386686
624	0.0000506085	0.0000000002787
627	0.0000504033	0.000000000169732
630	0.0000501965	0.0000000000597791
633	0.0000499883	0.000000000054731
636	0.0000497785	0.000000000166745
639	0.0000495671	0.000000000279755
642	0.0000493542	0.000000000393762
645	0.0000491398	0.000000000508769
648	0.0000489237	0.000000000624778
651	0.0000487061	0.000000000741788
654	0.0000484868	0.0000000008598
657	0.000048266	0.000000000978815
660	0.0000480435	0.00000000109883
663	0.0000478193	0.00000000121985
666	0.0000475935	0.00000000134186
669	0.0000473661	0.00000000146488
672	0.000047137	0.00000000158888
675	0.0000469062	0.00000000171388
678	0.0000466737	0.00000000183986
681	0.0000464395	0.00000000196682
684	0.0000462036	0.00000000209476
687	0.000045966	0.00000000222367
690	0.0000457266	0.00000000235355
693	0.0000454855	0.00000000248439
696	0.0000452427	0.00000000261617
699	0.0000449981	0.0000000027489
702	0.0000447518	0.00000000288255
705	0.0000445037	0.00000000301714
708	0.0000442538	0.00000000315263
711	0.0000440021	0.00000000328903
714	0.0000437487	0.00000000342631
717	0.0000434934	0.00000000356448
720	0.0000432364	0.00000000370351
723	0.0000429775	0.00000000384338
726	0.0000427169	0.0000000039841
729	0.0000424544	0.00000000412563
732	0.0000421901	0.00000000426797
735	0.000041924	0.00000000441109
738	0.0000416561	0.00000000455498
741	0.0000413863	0.00000000469963
744	0.0000411147	0.000000004845
747	0.0000408413	0.00000000499108
750	0.0000405661	0.00000000513785
753	0.0000402891	0.00000000528528
756	0.0000400102	0.00000000543336
759	0.0000397295	0.00000000558206
762	0.000039447	0.00000000573135
765	0.0000391626	0.00000000588121
768	0.0000388764	0.00000000603161
771	0.0000385885	0.00000000618252
774	0.0000382987	0.00000000633392
777	0.0000380071	0.00000000648577
780	0.0000377137	0.00000000663804
783	0.0000374185	0.00000000679071
786	0.0000371215	0.00000000694374
789	0.0000368227	0.00000000709709
792	0.0000365222	0.00000000725073
795	0.0000362199	0.00000000740463
798	0.0000359159	0.00000000755874
801	0.0000356101	0.00000000771303
804	0.0000353026	0.00000000786746
807	0.0000349934	0.00000000802199
810	0.0000346824	0.00000000817658
813	0.0000343698	0.00000000833119
816	0.0000340555	0.00000000848576
819	0.0000337396	0.00000000864026
822	0.000033422	0.00000000879464
825	0.0000331027	0.00000000894886
828	0.0000327819	0.00000000910285
831	0.0000324595	0.00000000925658
834	0.0000321355	0.00000000940999
837	0.0000318099	0.00000000956304
840	0.0000314829	0.00000000971565
843	0.0000311543	0.00000000986779
846	0.0000308243	0.0000000100194
849	0.0000304928	0.0000000101704
852	0.0000301599	0.0000000103208
855	0.0000298255	0.0000000104704
858	0.0000294898	0.0000000106193
861	0.0000291528	0.0000000107673
864	0.0000288145	0.0000000109145
867	0.0000284748	0.0000000110606
870	0.000028134	0.0000000112057
873	0.0000277919	0.0000000113498
876	0.0000274486	0.0000000114926
879	0.0000271042	0.0000000116342
882	0.0000267587	0.0000000117745
885	0.0000264121	0.0000000119134
888	0.0000260645	0.0000000120508
891	0.000025716	0.0000000121867
894	0.0000253664	0.0000000123209
897	0.000025016	0.0000000124535
900	0.0000246647	0.0000000125842
903	0.0000243127	0.0000000127131
906	0.0000239598	0.00000001284
909	0.0000236063	0.0000000129648
912	0.000023252	0.0000000130875
915	0.0000228972	0.000000013208
918	0.0000225419	0.0000000133262
921	0.000022186	0.0000000134419
924	0.0000218297	0.0000000135552
927	0.000021473	0.0000000136658
930	0.0000211159	0.0000000137737
933	0.0000207586	0.0000000138788
936	0.0000204011	0.000000013981
939	0.0000200435	0.0000000140802
942	0.0000196857	0.0000000141762
945	0.000019328	0.0000000142691
948	0.0000189703	0.0000000143585
951	0.0000186128	0.0000000144446
954	0.0000182555	0.000000014527
957	0.0000178984	0.0000000146058
960	0.0000175417	0.0000000146808
963	0.0000171854	0.0000000147518
966	0.0000168296	0.0000000148188
969	0.0000164744	0.0000000148817
972	0.0000161198	0.0000000149402
975	0.000015766	0.0000000149943
978	0.0000154131	0.0000000150439
981	0.000015061	0.0000000150888
984	0.00001471	0.0000000151289
987	0.0000143601	0.000000015164
990	0.0000140113	0.0000000151941
993	0.0000136639	0.0000000152189
996	0.0000133178	0.0000000152384
999	0.0000129732	0.0000000152523
1002	0.0000126302	0.0000000152606
1005	0.0000122889	0.0000000152631
1008	0.0000119494	0.0000000152596
1011	0.0000116117	0.00000001525
1014	0.0000112761	0.0000000152342
1017	0.0000109426	0.0000000152119
1020	0.0000106113	0.0000000151831
1023	0.0000102823	0.0000000151475
1026	0.00000995579	0.000000015105
1029	0.00000963186	0.0000000150554
1032	0.00000931062	0.0000000149987
1035	0.0000089922	0.0000000149344
1038	0.00000867672	0.0000000148627
1041	0.00000836431	0.0000000147836
1044	0.00000805509	0.0000000146966
1047	0.00000774921	0.0000000146015
1050	0.00000744679	0.0000000144981
1053	0.00000714796	0.0000000143862
1056	0.00000685287	0.0000000142656
1059	0.00000656166	0.0000000141363
1062	0.00000627448	0.0000000139979
1065	0.00000599145	0.0000000138503
1068	0.00000571274	0.0000000136932
1071	0.00000543849	0.0000000135265
1074	0.00000516886	0.0000000133501
1077	0.000004904	0.0000000131635
1080	0.00000464406	0.0000000129668
1083	0.00000438922	0.0000000127596
1086	0.00000413962	0.0000000125418
1089	0.00000389543	0.0000000123131
1092	0.00000365682	0.0000000120734
1095	0.00000342397	0.0000000118223
1098	0.00000319703	0.0000000115598
1101	0.00000297619	0.0000000112855
1104	0.00000276163	0.0000000109992
1107	0.00000255352	0.0000000107008
1110	0.00000235204	0.0000000103899
1113	0.00000215739	0.0000000100664
1116	0.00000196974	0.00000000973003
1119	0.0000017893	0.00000000938053
1122	0.00000161624	0.00000000901769
1125	0.00000145077	0.00000000864125
1128	0.00000129308	0.00000000825098
1131	0.00000114338	0.00000000784664
1134	0.00000100187	0.00000000742798
1137	0.000000868754	0.00000000699477
1140	0.00000074424	0.00000000654676
1143	0.000000628539	0.0000000060837
1146	0.000000521866	0.00000000560535
1149	0.000000424436	0.00000000511147
1152	0.000000336468	0.00000000460184
1155	0.000000258182	0.00000000407621
1158	0.0000001898	0.00000000353437
1161	0.000000131548	0.00000000297613
1164	0.0000000836508	0.00000000240131
1167	0.0000000463347	0.0000000018098
1170	0.000000019825	0.00000000120161
1173	0.00000000434257	0.000000000577079
1175.63	0	0
