Energy [keV]	dN/dE	unc 
71	0.00279488	0.00000724636
72	0.00279331	0.00000723497
73	0.00279174	0.00000722359
74	0.00279017	0.00000721222
75	0.00278859	0.00000720085
76	0.00278702	0.00000718947
77	0.00278545	0.00000717809
78	0.00278388	0.00000716671
79	0.0027823	0.00000715531
80	0.00278073	0.0000071439
81	0.00277915	0.00000713247
82	0.00277757	0.00000712102
83	0.00277599	0.00000710955
84	0.0027744	0.00000709805
85	0.00277281	0.00000708652
86	0.00277122	0.00000707496
87	0.00276962	0.00000706336
88	0.00276802	0.00000705173
89	0.00276641	0.00000704005
90	0.0027648	0.00000702833
91	0.00276319	0.00000701656
92	0.00276157	0.00000700475
93	0.00275994	0.00000699287
94	0.00275831	0.00000698095
95	0.00275668	0.00000696896
96	0.00275503	0.00000695691
97	0.00275338	0.0000069448
98	0.00275173	0.00000693261
99	0.00275006	0.00000692036
100	0.00274839	0.00000690803
101	0.00274671	0.00000689563
102	0.00274503	0.00000688314
103	0.00274333	0.00000687058
104	0.00274163	0.00000685792
105	0.00273992	0.00000684518
106	0.0027382	0.00000683235
107	0.00273647	0.00000681942
108	0.00273474	0.0000068064
109	0.00273299	0.00000679327
110	0.00273124	0.00000678005
111	0.00272947	0.00000676671
112	0.0027277	0.00000675327
113	0.00272591	0.00000673971
114	0.00272412	0.00000672604
115	0.00272231	0.00000671225
116	0.0027205	0.00000669834
117	0.00271867	0.00000668431
118	0.00271683	0.00000667015
119	0.00271498	0.00000665586
120	0.00271312	0.00000664144
121	0.00271125	0.00000662689
122	0.00270937	0.00000661219
123	0.00270747	0.00000659736
124	0.00270556	0.00000658238
125	0.00270364	0.00000656725
126	0.00270171	0.00000655197
127	0.00269976	0.00000653654
128	0.0026978	0.00000652096
129	0.00269583	0.00000650522
130	0.00269384	0.00000648931
131	0.00269185	0.00000647324
132	0.00268983	0.00000645701
133	0.0026878	0.0000064406
134	0.00268576	0.00000642402
135	0.00268371	0.00000640727
136	0.00268164	0.00000639033
137	0.00267955	0.00000637322
138	0.00267745	0.00000635592
139	0.00267534	0.00000633843
140	0.00267321	0.00000632076
141	0.00267106	0.00000630289
142	0.0026689	0.00000628482
143	0.00266672	0.00000626655
144	0.00266453	0.00000624809
145	0.00266232	0.00000622942
146	0.00266009	0.00000621054
147	0.00265785	0.00000619145
148	0.00265559	0.00000617215
149	0.00265331	0.00000615264
150	0.00265102	0.0000061329
151	0.0026487	0.00000611295
152	0.00264637	0.00000609277
153	0.00264403	0.00000607236
154	0.00264166	0.00000605173
155	0.00263928	0.00000603086
156	0.00263687	0.00000600976
157	0.00263445	0.00000598842
158	0.00263201	0.00000596684
159	0.00262955	0.00000594501
160	0.00262708	0.00000592294
161	0.00262458	0.00000590063
162	0.00262206	0.00000587806
163	0.00261952	0.00000585523
164	0.00261697	0.00000583215
165	0.00261439	0.00000580882
166	0.00261179	0.00000578521
167	0.00260917	0.00000576135
168	0.00260653	0.00000573722
169	0.00260387	0.00000571282
170	0.00260119	0.00000568814
171	0.00259849	0.00000566319
172	0.00259576	0.00000563797
173	0.00259302	0.00000561246
174	0.00259025	0.00000558668
175	0.00258746	0.0000055606
176	0.00258464	0.00000553424
177	0.00258181	0.00000550759
178	0.00257895	0.00000548065
179	0.00257607	0.00000545342
180	0.00257316	0.00000542588
181	0.00257023	0.00000539805
182	0.00256728	0.00000536992
183	0.0025643	0.00000534148
184	0.0025613	0.00000531273
185	0.00255828	0.00000528368
186	0.00255523	0.00000525432
187	0.00255216	0.00000522464
188	0.00254906	0.00000519464
189	0.00254593	0.00000516433
190	0.00254278	0.0000051337
191	0.00253961	0.00000510275
192	0.00253641	0.00000507147
193	0.00253318	0.00000503987
194	0.00252993	0.00000500794
195	0.00252665	0.00000497567
196	0.00252335	0.00000494308
197	0.00252002	0.00000491015
198	0.00251666	0.00000487688
199	0.00251327	0.00000484328
200	0.00250986	0.00000480933
201	0.00250642	0.00000477504
202	0.00250295	0.00000474041
203	0.00249946	0.00000470543
204	0.00249593	0.00000467011
205	0.00249238	0.00000463443
206	0.0024888	0.0000045984
207	0.00248519	0.00000456202
208	0.00248156	0.00000452529
209	0.00247789	0.00000448819
210	0.00247419	0.00000445074
211	0.00247047	0.00000441293
212	0.00246671	0.00000437476
213	0.00246293	0.00000433622
214	0.00245911	0.00000429732
215	0.00245527	0.00000425806
216	0.00245139	0.00000421864
217	0.00244748	0.00000417918
218	0.00244355	0.00000413935
219	0.00243958	0.00000409916
220	0.00243558	0.00000405859
221	0.00243155	0.00000401766
222	0.00242749	0.00000397636
223	0.00242339	0.00000393469
224	0.00241927	0.00000389264
225	0.00241511	0.00000385022
226	0.00241092	0.00000380742
227	0.0024067	0.00000376425
228	0.00240244	0.0000037207
229	0.00239815	0.00000367678
230	0.00239383	0.00000363247
231	0.00238948	0.00000358778
232	0.00238509	0.00000354272
233	0.00238067	0.00000349727
234	0.00237622	0.00000345144
235	0.00237173	0.00000340523
236	0.00236721	0.00000335863
237	0.00236265	0.00000331165
238	0.00235806	0.00000326428
239	0.00235344	0.00000321653
240	0.00234878	0.00000316839
241	0.00234408	0.00000311987
242	0.00233935	0.00000307096
243	0.00233459	0.00000302166
244	0.00232979	0.00000297198
245	0.00232495	0.00000292191
246	0.00232008	0.00000287145
247	0.00231517	0.00000282061
248	0.00231023	0.00000276937
249	0.00230525	0.00000271775
250	0.00230023	0.00000266574
251	0.00229518	0.00000261334
252	0.00229009	0.00000256056
253	0.00228497	0.00000250739
254	0.00227981	0.00000245383
255	0.00227461	0.00000239988
256	0.00226937	0.00000234555
257	0.0022641	0.00000229083
258	0.00225879	0.00000223573
259	0.00225344	0.00000218024
260	0.00224806	0.00000212437
261	0.00224263	0.00000206811
262	0.00223717	0.00000201147
263	0.00223167	0.00000195445
264	0.00222614	0.00000189705
265	0.00222056	0.00000183926
266	0.00221495	0.0000017811
267	0.0022093	0.00000172256
268	0.00220361	0.00000166364
269	0.00219788	0.00000160434
270	0.00219211	0.00000154467
271	0.0021863	0.00000148463
272	0.00218046	0.00000142421
273	0.00217457	0.00000136342
274	0.00216865	0.00000130226
275	0.00216269	0.00000124073
276	0.00215668	0.00000117884
277	0.00215064	0.00000111658
278	0.00214456	0.00000105396
279	0.00213844	0.000000990971
280	0.00213228	0.000000927628
281	0.00212608	0.000000863927
282	0.00211984	0.00000079987
283	0.00211356	0.000000735459
284	0.00210724	0.000000670697
285	0.00210088	0.000000605586
286	0.00209448	0.000000540128
287	0.00208804	0.000000474325
288	0.00208156	0.00000040818
289	0.00207504	0.000000341696
290	0.00206848	0.000000274875
291	0.00206188	0.000000207719
292	0.00205524	0.000000140232
293	0.00204856	0.0000000724156
294	0.00204184	0.0000000499657
295	0.00203508	0.000000119222
296	0.00202828	0.000000188798
297	0.00202144	0.000000258691
298	0.00201455	0.000000328898
299	0.00200763	0.000000399415
300	0.00200067	0.000000470238
301	0.00199366	0.000000541364
302	0.00198662	0.00000061279
303	0.00197953	0.000000684511
304	0.0019724	0.000000756524
305	0.00196524	0.000000828825
306	0.00195803	0.000000901409
307	0.00195078	0.000000974273
308	0.0019435	0.00000104741
309	0.00193617	0.00000112082
310	0.0019288	0.0000011945
311	0.00192139	0.00000126844
312	0.00191394	0.00000134264
313	0.00190646	0.00000141709
314	0.00189893	0.00000149179
315	0.00189136	0.00000156673
316	0.00188375	0.00000164191
317	0.0018761	0.00000171732
318	0.00186841	0.00000179296
319	0.00186068	0.00000186883
320	0.00185291	0.00000194491
321	0.0018451	0.00000202121
322	0.00183725	0.00000209771
323	0.00182937	0.00000217441
324	0.00182144	0.00000225131
325	0.00181347	0.0000023284
326	0.00180547	0.00000240568
327	0.00179742	0.00000248313
328	0.00178934	0.00000256075
329	0.00178122	0.00000263854
330	0.00177305	0.00000271648
331	0.00176485	0.00000279458
332	0.00175662	0.00000287283
333	0.00174834	0.00000295121
334	0.00174002	0.00000302973
335	0.00173167	0.00000310837
336	0.00172328	0.00000318713
337	0.00171485	0.00000326601
338	0.00170638	0.00000334499
339	0.00169788	0.00000342406
340	0.00168934	0.00000350323
341	0.00168076	0.00000358248
342	0.00167215	0.0000036618
343	0.00166349	0.00000374119
344	0.00165481	0.00000382064
345	0.00164608	0.00000390014
346	0.00163732	0.00000397968
347	0.00162853	0.00000405926
348	0.00161969	0.00000413887
349	0.00161083	0.00000421849
350	0.00160192	0.00000429812
351	0.00159299	0.00000437776
352	0.00158402	0.00000445738
353	0.00157501	0.00000453699
354	0.00156597	0.00000461657
355	0.0015569	0.00000469612
356	0.00154779	0.00000477563
357	0.00153865	0.00000485508
358	0.00152947	0.00000493446
359	0.00152027	0.00000501378
360	0.00151103	0.00000509301
361	0.00150176	0.00000517215
362	0.00149245	0.00000525118
363	0.00148312	0.00000533011
364	0.00147375	0.00000540891
365	0.00146436	0.00000548757
366	0.00145493	0.0000055661
367	0.00144548	0.00000564446
368	0.00143599	0.00000572267
369	0.00142647	0.00000580069
370	0.00141693	0.00000587853
371	0.00140735	0.00000595617
372	0.00139775	0.0000060336
373	0.00138812	0.00000611081
374	0.00137847	0.00000618779
375	0.00136878	0.00000626452
376	0.00135907	0.000006341
377	0.00134933	0.0000064172
378	0.00133957	0.00000649313
379	0.00132978	0.00000656876
380	0.00131997	0.00000664408
381	0.00131013	0.00000671909
382	0.00130027	0.00000679377
383	0.00129039	0.0000068681
384	0.00128048	0.00000694208
385	0.00127055	0.00000701569
386	0.00126059	0.00000708891
387	0.00125062	0.00000716174
388	0.00124062	0.00000723415
389	0.00123061	0.00000730615
390	0.00122057	0.0000073777
391	0.00121051	0.0000074488
392	0.00120044	0.00000751944
393	0.00119035	0.0000075896
394	0.00118023	0.00000765926
395	0.00117011	0.00000772841
396	0.00115996	0.00000779704
397	0.0011498	0.00000786513
398	0.00113962	0.00000793266
399	0.00112943	0.00000799963
400	0.00111922	0.00000806601
401	0.001109	0.00000813178
402	0.00109877	0.00000819695
403	0.00108852	0.00000826148
404	0.00107826	0.00000832536
405	0.00106799	0.00000838858
406	0.00105771	0.00000845112
407	0.00104742	0.00000851296
408	0.00103713	0.00000857408
409	0.00102682	0.00000863448
410	0.0010165	0.00000869413
411	0.00100618	0.00000875301
412	0.00099585	0.00000881111
413	0.000985515	0.00000886841
414	0.000975176	0.0000089249
415	0.000964832	0.00000898055
416	0.000954484	0.00000903534
417	0.000944134	0.00000908927
418	0.000933782	0.0000091423
419	0.000923428	0.00000919443
420	0.000913075	0.00000924563
421	0.000902721	0.00000929588
422	0.000892369	0.00000934517
423	0.000882019	0.00000939347
424	0.000871672	0.00000944077
425	0.000861329	0.00000948705
426	0.00085099	0.00000953229
427	0.000840656	0.00000957646
428	0.000830329	0.00000961955
429	0.000820009	0.00000966154
430	0.000809697	0.0000097024
431	0.000799394	0.00000974212
432	0.000789101	0.00000978068
433	0.000778819	0.00000981805
434	0.000768548	0.00000985421
435	0.000758291	0.00000988914
436	0.000748046	0.00000992283
437	0.000737817	0.00000995524
438	0.000727603	0.00000998636
439	0.000717405	0.0000100162
440	0.000707226	0.0000100446
441	0.000697064	0.0000100717
442	0.000686923	0.0000100975
443	0.000676802	0.0000101218
444	0.000666702	0.0000101447
445	0.000656626	0.0000101661
446	0.000646573	0.0000101861
447	0.000636545	0.0000102045
448	0.000626543	0.0000102215
449	0.000616568	0.0000102368
450	0.000606621	0.0000102507
451	0.000596704	0.0000102629
452	0.000586817	0.0000102735
453	0.000576962	0.0000102824
454	0.000567139	0.0000102897
455	0.00055735	0.0000102953
456	0.000547596	0.0000102992
457	0.000537879	0.0000103013
458	0.000528199	0.0000103017
459	0.000518558	0.0000103002
460	0.000508956	0.000010297
461	0.000499396	0.0000102918
462	0.000489879	0.0000102848
463	0.000480405	0.0000102759
464	0.000470975	0.0000102651
465	0.000461593	0.0000102523
466	0.000452257	0.0000102375
467	0.000442971	0.0000102207
468	0.000433735	0.0000102019
469	0.00042455	0.000010181
470	0.000415419	0.000010158
471	0.000406341	0.0000101329
472	0.00039732	0.0000101056
473	0.000388355	0.0000100761
474	0.000379449	0.0000100444
475	0.000370603	0.0000100105
476	0.000361818	0.00000997429
477	0.000353095	0.00000993608
478	0.000344437	0.00000989842
479	0.000335845	0.00000985846
480	0.00032732	0.00000981616
481	0.000318864	0.0000097715
482	0.000310477	0.00000972445
483	0.000302163	0.00000967497
484	0.000293921	0.00000962303
485	0.000285755	0.00000956861
486	0.000277665	0.00000951167
487	0.000269653	0.00000945218
488	0.00026172	0.00000939011
489	0.000253869	0.00000932543
490	0.0002461	0.0000092581
491	0.000238416	0.0000091881
492	0.000230818	0.00000911538
493	0.000223307	0.00000903993
494	0.000215886	0.00000896169
495	0.000208556	0.00000888065
496	0.000201319	0.00000879677
497	0.000194177	0.00000871
498	0.00018713	0.00000862033
499	0.000180182	0.00000852772
500	0.000173334	0.00000843212
501	0.000166587	0.00000833351
502	0.000159943	0.00000823185
503	0.000153405	0.00000812711
504	0.000146974	0.00000801925
505	0.000140652	0.00000790823
506	0.00013444	0.00000779402
507	0.000128341	0.00000767659
508	0.000122356	0.00000755589
509	0.000116488	0.00000743189
510	0.000110738	0.00000730456
511	0.000105108	0.00000717385
512	0.0000996009	0.00000703973
513	0.0000942176	0.00000690216
514	0.0000889603	0.0000067611
515	0.0000838311	0.00000661652
516	0.0000788321	0.00000646837
517	0.0000739652	0.00000631663
518	0.0000692325	0.00000616124
519	0.000064636	0.00000600217
520	0.0000601779	0.00000583938
521	0.0000558602	0.00000567283
522	0.000051685	0.00000550249
523	0.0000476544	0.0000053283
524	0.0000437706	0.00000515024
525	0.0000400358	0.00000496826
526	0.000036452	0.00000478231
527	0.0000330216	0.00000459236
528	0.0000297466	0.00000439837
529	0.0000266294	0.0000042003
530	0.0000236721	0.00000399809
531	0.000020877	0.00000379172
532	0.0000182464	0.00000358113
533	0.0000157826	0.00000336629
534	0.0000134879	0.00000314715
535	0.0000113645	0.00000292367
536	0.00000941489	0.00000269581
537	0.00000764137	0.00000246351
538	0.0000060463	0.00000222675
539	0.00000463209	0.00000198547
540	0.00000340115	0.00000173962
541	0.00000235589	0.00000148917
542	0.00000149876	0.00000123407
543	0.000000832217	0.000000974264
544	0.000000358744	0.00000070972
545	0.0000000808348	0.000000440386
545.9	0	0
